14.56	0.927611	0.927157	0.000453438
14.6	0.90836	0.907905	0.000454953
14.64	0.887665	0.887209	0.000455995
14.68	0.865527	0.86507	0.000456561
14.72	0.841948	0.841492	0.000456646
14.76	0.816935	0.816479	0.000456247
14.8	0.790497	0.790041	0.000455362
14.84	0.762643	0.762189	0.000453987
14.88	0.73339	0.732938	0.000452118
14.92	0.702752	0.702303	0.000449755
14.96	0.670751	0.670304	0.000446895
15	0.637409	0.636965	0.000443537
15.04	0.602751	0.602311	0.000439681
15.08	0.566805	0.56637	0.000435328
15.12	0.529605	0.529174	0.000430479
15.16	0.491183	0.490758	0.000425139
15.2	0.451578	0.451159	0.00041931
15.24	0.41083	0.410417	0.000413
15.28	0.368982	0.368576	0.000406215
15.32	0.326081	0.325682	0.000398965
15.36	0.282174	0.281783	0.00039126
15.4	0.237313	0.23693	0.000383113
15.44	0.191551	0.191176	0.000374538
15.48	0.144943	0.144578	0.000365551
15.52	0.0975473	0.0971911	0.000356169
15.56	0.0494219	0.0490755	0.000346412
15.6	0.000627492	0.000291191	0.000336301
15.64	-0.0487746	-0.0491004	0.000325858
15.68	-0.0987219	-0.099037	0.000315107
15.72	-0.149152	-0.149456	0.000304072
15.76	-0.200001	-0.200293	0.00029278
15.8	-0.251206	-0.251487	0.000281258
15.84	-0.302704	-0.302974	0.000269532
15.88	-0.354434	-0.354691	0.000257632
15.92	-0.406333	-0.406578	0.000245584
15.96	-0.458342	-0.458575	0.000233418
16	-0.510402	-0.510623	0.000221162
16.04	-0.562456	-0.562665	0.000208843
16.08	-0.61445	-0.614646	0.000196488
16.12	-0.66633	-0.666514	0.000184123
16.16	-0.718046	-0.718218	0.000171774
16.2	-0.76955	-0.76971	0.000159464
16.24	-0.820797	-0.820945	0.000147217
16.28	-0.871745	-0.87188	0.000135052
16.32	-0.922353	-0.922476	0.000122991
16.36	-0.972585	-0.972696	0.000111051
16.4	-1.02241	-1.02251	9.92479e-05
16.44	-1.07179	-1.07188	8.75962e-05
16.48	-1.1207	-1.12078	7.61085e-05
16.52	-1.16912	-1.16919	6.47954e-05
16.56	-1.21702	-1.21708	5.36659e-05
16.6	-1.26439	-1.26444	4.27269e-05
16.64	-1.31121	-1.31124	3.19837e-05
16.68	-1.35746	-1.35748	2.14399e-05
16.72	-1.40313	-1.40315	1.10973e-05
16.76	-1.44822	-1.44822	9.56192e-07
16.8	-1.49272	-1.49271	8.98467e-06
16.84	-1.53661	-1.53659	1.87279e-05
16.88	-1.5799	-1.57988	2.82776e-05
16.92	-1.62259	-1.62256	3.76389e-05
16.96	-1.66468	-1.66464	4.68183e-05
17	-1.70617	-1.70611	5.58232e-05
17.04	-1.74706	-1.747	6.4662e-05
17.08	-1.78736	-1.78729	7.3344e-05
17.12	-1.82707	-1.82699	8.18794e-05
17.16	-1.8662	-1.86611	9.02788e-05
17.2	-1.90475	-1.90465	9.85538e-05
17.24	-1.94274	-1.94264	0.000106716
17.28	-1.98017	-1.98006	0.000114779
17.32	-2.01706	-2.01694	0.000122755
17.36	-2.0534	-2.05327	0.000130656
17.4	-2.08921	-2.08908	0.000138498
17.44	-2.12451	-2.12436	0.000146293
17.48	-2.15929	-2.15913	0.000154056
17.52	-2.19357	-2.1934	0.0001618
17.56	-2.22735	-2.22718	0.000169541
17.6	-2.26065	-2.26048	0.000177293
17.64	-2.29348	-2.2933	0.000185071
17.68	-2.32584	-2.32565	0.000192888
17.72	-2.35775	-2.35755	0.00020076
17.76	-2.3892	-2.38899	0.000208701
17.8	-2.42021	-2.42	0.000216727
17.84	-2.45079	-2.45056	0.000224852
17.88	-2.48093	-2.4807	0.00023309
17.92	-2.51065	-2.51041	0.000241457
17.96	-2.53995	-2.5397	0.000249968
18	-2.56884	-2.56858	0.000258636
18.04	-2.59732	-2.59705	0.000267477
18.08	-2.62539	-2.62511	0.000276506
18.12	-2.65305	-2.65276	0.000285737
18.16	-2.68031	-2.68002	0.000295185
18.2	-2.70717	-2.70687	0.000304865
18.24	-2.73363	-2.73331	0.000314791
18.28	-2.75969	-2.75936	0.000324979
18.32	-2.78534	-2.78501	0.000335442
18.36	-2.81059	-2.81025	0.000346197
18.4	-2.83544	-2.83508	0.000357258
18.44	-2.85988	-2.85951	0.000368639
18.48	-2.8839	-2.88352	0.000380356
18.52	-2.90751	-2.90712	0.000392424
18.56	-2.9307	-2.9303	0.000404857
18.6	-2.95347	-2.95305	0.000417672
18.64	-2.9758	-2.97537	0.000430883
18.68	-2.99769	-2.99724	0.000444506
